Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
cordoba,minas,tosno,14070080.0,0,0,0,0,0,0,0,27,27
cordoba,minas,el chacho,14070020.0,0,0,0,1,0,0,0,173,174
cordoba,minas,estancia de guadalupe,14070030.0,0,0,0,0,0,0,0,35,35
cordoba,minas,guasapampa,14070040.0,0,0,0,0,0,0,0,34,34
cordoba,minas,talaini,14070070.0,0,0,0,0,0,0,0,23,23
cordoba,otros,otros,,0,0,0,0,485,0,0,268,753
cordoba,pocho,chancani,14077010.0,0,0,0,0,0,0,0,97,97
cordoba,pocho,las palmas,14077020.0,0,0,0,0,0,0,0,9,9
cordoba,pocho,salsacate,14077040.0,81,0,0,3,0,1,0,298,383
cordoba,pocho,villa de pocho,14077080.0,0,0,0,0,0,0,0,40,40
cordoba,pocho,los talares,14077030.0,0,0,0,0,0,0,0,39,39
cordoba,pocho,san gerónimo,14077050.0,0,0,0,0,0,0,0,11,11
cordoba,pocho,tala cañada,14077060.0,0,0,0,0,0,0,0,39,39
cordoba,pocho,taninga,14077070.0,0,0,0,0,0,0,0,167,167
cordoba,presidente roque sáenz peña,general levalle,14084010.0,0,2534,0,108,0,0,0,146,2788
cordoba,presidente roque sáenz peña,la cesira,14084020.0,395,0,0,2,17,1,0,38,453
cordoba,presidente roque sáenz peña,laboulaye,14084030.0,478,7032,0,9,1,0,0,1133,8653
cordoba,presidente roque sáenz peña,melo,14084050.0,0,0,0,10,21,0,0,389,420
cordoba,presidente roque sáenz peña,río bamba,14084060.0,0,0,0,0,0,0,0,31,31
cordoba,presidente roque sáenz peña,rosales,14084070.0,0,0,0,0,0,0,0,132,132
cordoba,presidente roque sáenz peña,serrano,14084090.0,0,1033,0,0,0,1,0,81,1115
cordoba,presidente roque sáenz peña,leguizamón,14084040.0,0,0,0,1,0,0,0,0,1
cordoba,presidente roque sáenz peña,san joaquín,14084080.0,0,0,0,0,0,0,0,42,42
cordoba,punilla,bialet massé,14091020.0,276,0,0,0,0,0,0,333,609
cordoba,punilla,cabalango,14091030.0,0,0,0,0,0,0,0,207,207
cordoba,punilla,capilla del monte,14091040.0,1036,457,0,0,0,0,0,282,1775
cordoba,punilla,casa grande,14091050.0,0,0,0,0,0,0,0,57,57
cordoba,punilla,charbonier,14091060.0,0,0,0,0,0,0,0,102,102
cordoba,punilla,cosquín,14091070.0,1244,5530,0,19,0,0,0,113,6906
cordoba,punilla,cuesta blanca,14091080.0,0,0,0,0,0,0,0,40,40
cordoba,punilla,estancia vieja,14091090.0,0,0,0,0,0,0,0,216,216
cordoba,punilla,huerta grande,14091100.0,0,28,0,1929,0,0,0,81,2038
cordoba,punilla,la cumbre,14091110.0,375,0,0,0,0,0,0,183,558
cordoba,punilla,la falda,14091120.0,918,5595,0,30,0,0,0,22,6565
cordoba,punilla,las jarillas,14091130.0,0,0,0,0,0,0,0,4,4
cordoba,punilla,los cocos,14091140.0,206,0,0,0,0,0,0,52,258
cordoba,punilla,mayu sumaj,14091160.0,0,155,0,0,0,0,0,49,204
cordoba,punilla,san antonio de arredondo,14091180.0,0,1673,0,1,0,0,0,112,1786
cordoba,punilla,san esteban,14091190.0,49,0,0,0,0,0,0,42,91
cordoba,punilla,san roque,14091200.0,0,0,0,0,0,0,0,233,233
cordoba,punilla,santa maría de punilla,14091210.0,568,0,0,2,1,0,0,113,684
cordoba,punilla,tala huasi,14091220.0,0,0,0,0,0,0,0,15,15
cordoba,punilla,tanti,14091230.0,0,0,0,0,225,0,0,373,598
cordoba,punilla,valle hermoso,14091240.0,260,22,0,1632,0,0,0,117,2031
cordoba,punilla,villa carlos paz,14091250.0,1719,25091,0,48,1,2,0,642,27503
cordoba,punilla,villa giardino,14091270.0,366,0,0,0,0,0,0,206,572
cordoba,punilla,villa parque siquimán,14091290.0,0,0,0,0,0,0,0,285,285
cordoba,punilla,villa río icho cruz,14091300.0,0,0,0,0,0,0,0,147,147
cordoba,punilla,villa santa cruz del lago,14091320.0,228,0,0,0,0,0,0,279,507
cordoba,río cuarto,achiras,14098010.0,0,0,0,50,0,0,0,258,308
cordoba,río cuarto,adelia maría,14098020.0,91,2816,0,22,0,0,0,222,3151
cordoba,río cuarto,alcira (est. gigena),14098030.0,265,0,0,884,0,1,0,0,1150
cordoba,río cuarto,alpa corral,14098040.0,0,0,0,0,160,0,0,0,160
cordoba,río cuarto,berrotarán,14098050.0,316,1868,0,3,0,0,0,135,2322
cordoba,río cuarto,bulnes,14098060.0,50,0,0,0,0,1,0,0,51
cordoba,río cuarto,chaján,14098070.0,0,0,0,78,0,1,0,0,79
cordoba,río cuarto,chucul,14098080.0,14,0,0,3,0,0,0,74,91
cordoba,río cuarto,coronel moldes,14098100.0,313,0,0,0,1340,0,0,0,1653
cordoba,río cuarto,elena,14098110.0,60,0,0,596,0,0,0,86,742
cordoba,río cuarto,la carolina,14098120.0,7,0,0,0,0,2,0,66,75
cordoba,río cuarto,las acequias,14098150.0,422,0,0,8,0,0,0,0,430
cordoba,río cuarto,las albahacas,14098160.0,9,0,0,0,14,0,0,0,23
cordoba,río cuarto,las higueras,14098170.0,73,718,0,789,0,0,0,0,1580
cordoba,río cuarto,las peñas,14098180.0,4,0,0,0,0,0,0,25,29
cordoba,río cuarto,las vertientes,14098190.0,29,0,0,25,0,0,0,0,54
cordoba,río cuarto,otros,,0,0,0,0,30,0,0,0,30
cordoba,río cuarto,río cuarto,14098230.0,4767,34738,1,31922,0,4,0,1065,72497
cordoba,río cuarto,sampacho,14098240.0,391,0,0,30,1070,0,0,219,1710
cordoba,río cuarto,san basilio,14098250.0,37,0,0,865,0,1,0,0,903
cordoba,río cuarto,santa catalina (est. holmberg),14098260.0,353,0,0,0,0,0,0,0,353
cordoba,río cuarto,vicuña mackenna,14098290.0,2127,1518,0,71,0,1,0,0,3717
cordoba,río cuarto,villa el chacay,14098300.0,0,0,0,0,4,0,0,0,4
cordoba,río cuarto,washington,14098320.0,0,0,0,0,0,0,0,38,38
cordoba,río cuarto,coronel baigorria,14098090.0,0,0,0,1,0,0,0,0,1
cordoba,río primero,cañada de machado,14105020.0,0,0,0,0,0,0,0,11,11
cordoba,río primero,esquina,14105090.0,0,0,0,55,0,1,0,0,56
cordoba,río primero,la para,14105110.0,0,1167,0,4,0,1,0,154,1326
cordoba,río primero,la puerta,14105130.0,0,0,0,1,0,0,0,100,101
cordoba,río primero,montecristo,14105190.0,217,0,0,1331,0,1,0,185,1734
cordoba,río primero,otros,,0,0,0,0,0,0,0,20,20
cordoba,río primero,piquillín,14105210.0,132,0,0,0,0,0,0,0,132
cordoba,río primero,río primero,14105240.0,1089,0,0,692,0,0,0,187,1968
cordoba,río primero,santa rosa de río primero,14105260.0,348,0,0,1224,0,0,0,301,1873
cordoba,río primero,villa fontana,14105270.0,0,0,0,271,3,0,0,166,440
cordoba,río primero,diego de rojas,14105060.0,0,0,0,1,0,0,0,0,1
cordoba,río primero,la quinta,14105140.0,0,0,0,0,0,0,0,30,30
cordoba,río seco,sebastián elcano,14112110.0,0,0,0,2,0,0,0,0,2
cordoba,río seco,villa de maría,14112130.0,0,610,0,0,427,0,0,242,1279
cordoba,río seco,cerro colorado,14112010.0,0,0,0,0,0,0,0,60,60
cordoba,río seco,rayo cortado,14112080.0,0,0,0,0,0,0,0,57,57
cordoba,río segundo,capilla del carmen,14119030.0,0,153,0,0,0,0,0,11,164
cordoba,río segundo,carrilobo,14119040.0,0,570,0,64,0,1,0,68,703
cordoba,río segundo,colazo,14119050.0,0,0,0,2,0,1,0,0,3
cordoba,río segundo,costasacate,14119070.0,126,0,0,153,0,0,0,12,291
cordoba,río segundo,laguna larga,14119090.0,518,0,0,1,0,0,0,704,1223
cordoba,río segundo,las junturas,14119100.0,30,0,0,633,0,1,0,0,664
cordoba,río segundo,los chañaritos,14119110.0,5,0,0,41,1,0,0,32,79
cordoba,río segundo,luque,14119120.0,22,4,0,1240,0,0,0,19,1285
cordoba,río segundo,manfredi,14119130.0,49,0,0,4,0,0,0,0,53
cordoba,río segundo,oncativo,14119150.0,2385,71,0,152,0,0,0,436,3044
cordoba,río segundo,pilar,14119160.0,872,0,0,1350,0,0,0,1215,3437
cordoba,río segundo,pozo del molle,14119170.0,0,1892,0,0,0,0,0,0,1892
cordoba,río segundo,rincón,14119180.0,0,149,0,0,0,0,0,17,166
cordoba,río segundo,río segundo,14119190.0,1329,0,0,1751,0,0,0,1405,4485
cordoba,río segundo,santiago temple,14119200.0,59,769,0,16,2,1,0,89,936
cordoba,río segundo,villa del rosario,14119210.0,92,6600,0,1,0,0,0,51,6744
cordoba,río segundo,calchín,14119010.0,0,985,0,0,45,0,0,0,1030
cordoba,san alberto,arroyo los patos,14126020.0,0,40,0,20,0,0,0,5,65
cordoba,san alberto,el huayco,14126030.0,67,0,0,0,0,0,0,6,73
cordoba,san alberto,la cortadera,14126040.0,0,0,0,1,0,0,0,0,1
cordoba,san alberto,las calles,14126050.0,0,0,0,8,0,0,0,70,78
cordoba,san alberto,las rabonas,14126070.0,0,0,0,0,11,0,0,51,62
cordoba,san alberto,mina clavero,14126090.0,1394,302,0,187,0,0,0,0,1883
cordoba,san alberto,nono,14126110.0,156,30,0,110,0,0,0,51,347
cordoba,san alberto,san huberto,14126130.0,0,0,0,6,0,0,0,41,47
cordoba,san alberto,san lorenzo,14126140.0,0,0,0,0,0,0,0,20,20
cordoba,san alberto,san pedro,14126160.0,0,0,0,6,0,0,0,403,409
cordoba,san alberto,san vicente,14126170.0,0,0,0,6,0,0,0,33,39
cordoba,san alberto,sauce arriba,14126180.0,0,0,0,0,0,0,0,21,21
cordoba,san alberto,villa cura brochero,14126200.0,0,180,0,125,0,0,0,3,308
cordoba,san alberto,villa sarmiento,14126210.0,1,0,0,0,0,0,0,423,424
cordoba,san javier,conlara,14133010.0,0,0,0,0,0,0,0,24,24
cordoba,san javier,cruz caña,14133030.0,0,0,0,0,0,0,0,41,41
cordoba,san javier,dos arroyos,14133040.0,0,0,0,0,0,0,0,5,5
cordoba,san javier,el pantanillo,14133050.0,0,0,0,0,0,0,0,4,4
cordoba,san javier,la paz,14133060.0,0,0,0,0,0,1,0,268,269
cordoba,san javier,la población,14133070.0,0,0,0,0,0,0,0,78,78
cordoba,san javier,la ramada,14133080.0,0,0,0,0,0,0,0,14,14
cordoba,san javier,la travesía,14133090.0,0,0,0,0,0,0,0,49,49
cordoba,san javier,las chacras,14133095.0,0,0,0,2,0,0,0,0,2
cordoba,san javier,las tapias,14133100.0,0,0,0,0,0,0,0,251,251
cordoba,san javier,loma bola,14133105.0,0,0,0,0,0,0,0,20,20
cordoba,san javier,los cerrillos,14133110.0,0,0,0,0,0,0,0,64,64
cordoba,san javier,los hornillos,14133120.0,180,0,0,0,0,0,0,43,223
cordoba,san javier,los molles,14133130.0,0,0,0,0,0,0,0,36,36
cordoba,san javier,los romeros,14133040.0,0,0,0,0,0,0,0,9,9
cordoba,san javier,luyaba,14133150.0,0,0,0,0,0,0,0,124,124
cordoba,san javier,quebracho ladeado,14133155.0,0,0,0,0,0,0,0,10,10
cordoba,san javier,quebrada de los pozos,14133160.0,0,0,0,0,0,1,0,81,82
cordoba,san javier,san javier y yacanto,14133170.0,0,0,0,0,0,0,0,280,280
cordoba,san javier,san josé,14133180.0,0,0,0,0,0,0,0,69,69
cordoba,san javier,villa de las rosas,14133190.0,0,0,0,0,0,0,0,329,329
cordoba,san javier,villa dolores,14133200.0,302,466,0,6686,0,0,0,2167,9621
cordoba,san javier,villa la viña,14133210.0,0,0,0,0,0,0,0,6,6
cordoba,san justo,alicia,14140010.0,0,325,0,928,647,1,0,66,1967
cordoba,san justo,altos de chipión,14140020.0,0,0,0,622,0,1,0,0,623
cordoba,san justo,arroyito,14140030.0,296,4077,0,5392,0,1,69,103,9938
cordoba,san justo,brinkmann,14140050.0,133,0,0,2547,0,0,0,0,2680
cordoba,san justo,colonia anita,14140060.0,0,0,0,0,0,0,0,4,4
cordoba,san justo,colonia las pichanas,14140080.0,0,0,0,0,0,0,0,4,4
cordoba,san justo,colonia marina,14140090.0,0,0,0,423,0,1,0,133,557
cordoba,san justo,colonia san bartolomé,14140110.0,0,0,0,66,0,0,0,361,427
cordoba,san justo,devoto,14140160.0,362,0,0,2,1,0,0,0,365
cordoba,san justo,el arañado,14140170.0,0,479,0,0,0,1,0,66,546
cordoba,san justo,el fuertecito,14140190.0,0,98,0,13,0,0,2,9,122
cordoba,san justo,el tío,14140200.0,15,705,0,126,0,0,0,33,879
cordoba,san justo,estación luxardo,14140210.0,0,0,0,0,0,0,0,36,36
cordoba,san justo,freyre,14140220.0,172,1700,0,810,0,0,0,79,2761
cordoba,san justo,la francia,14140230.0,158,0,0,925,0,0,0,119,1202
cordoba,san justo,la tordilla,14140250.0,435,0,0,0,0,0,0,45,480
cordoba,san justo,las varillas,14140270.0,274,0,0,6694,0,1,0,0,6969
cordoba,san justo,marull,14140280.0,0,0,0,651,0,1,0,150,802
cordoba,san justo,miramar,14140290.0,0,1058,0,0,115,0,0,96,1269
cordoba,san justo,morteros,14140300.0,134,0,0,6554,0,0,0,0,6688
cordoba,san justo,plaza luxardo,14140310.0,0,0,0,0,0,0,0,6,6
cordoba,san justo,plaza san francisco,14140320.0,0,0,0,0,0,0,0,9,9
cordoba,san justo,porteña,14140330.0,404,0,0,1784,0,0,0,73,2261
cordoba,san justo,quebracho herrado,14140340.0,0,0,0,0,0,0,0,43,43
cordoba,san justo,sacanta,14140350.0,0,823,0,452,5,1,0,125,1406
cordoba,san justo,san francisco,14140360.0,2612,15156,0,348,60,0,0,605,18781
cordoba,san justo,saturnino maría laspiur,14140370.0,0,758,0,0,0,1,0,21,780
cordoba,san justo,tránsito,14140400.0,53,0,0,0,0,0,0,106,159
cordoba,san justo,villa concepción del tío,14140420.0,0,384,0,0,0,0,0,132,516
cordoba,san justo,villa san esteban,14140440.0,0,0,0,0,0,0,0,31,31
cordoba,san justo,toro pujio,14140390.0,77,0,0,0,0,0,0,0,77
cordoba,san justo,colonia vignaud,14140150.0,81,0,0,102,0,0,0,0,183
cordoba,san justo,seeber,14140380.0,60,0,0,0,0,0,0,0,60
cordoba,san justo,el fortín,14140180.0,0,441,0,0,0,0,0,64,505
cordoba,san justo,las varas,14140260.0,0,0,0,148,11,0,0,0,159
cordoba,san justo,villa del tránsito,14140430.0,0,0,0,0,0,0,0,65,65
cordoba,san justo,la paquita,14140240.0,220,0,0,0,2,0,0,126,348
cordoba,san justo,transito,,0,943,0,133,0,0,0,0,1076
cordoba,santa maría,alta gracia,14147010.0,1688,15,0,13941,0,0,0,327,15971
cordoba,santa maría,anisacate,14147020.0,63,0,0,0,0,0,0,106,169
cordoba,santa maría,despeñaderos,14147080.0,923,0,0,1065,0,0,0,124,2112
cordoba,santa maría,la cumbrecita,14147280.0,0,0,0,0,0,0,0,5,5
cordoba,santa maría,la paisanita,14147150.0,33,0,0,0,0,0,0,0,33
cordoba,santa maría,malagueño,14147210.0,30,0,0,14,0,0,0,383,427
cordoba,santa maría,otros,,0,0,0,0,0,0,0,602,602
cordoba,santa maría,potrero de garay,14147230.0,0,0,0,5,0,0,0,1198,1203
cordoba,santa maría,san nicolás,14147260.0,4,0,0,0,0,0,0,0,4
cordoba,santa maría,toledo,14147280.0,517,0,0,162,0,0,0,4,683
cordoba,santa maría,valle de anisacate,14147300.0,0,0,0,0,0,0,0,62,62
cordoba,santa maría,villa ciudad de américa (loteo diego de rojas),14147310.0,0,0,0,0,0,0,0,483,483
cordoba,santa maría,villa del prado,14147320.0,0,0,0,0,0,0,0,49,49
cordoba,santa maría,villa la bolsa,14147330.0,0,0,0,0,0,0,0,53,53
cordoba,santa maría,villa los aromos,14147340.0,93,0,0,0,0,0,0,61,154
cordoba,santa maría,villa parque santa ana,14147350.0,213,0,0,0,0,0,0,0,213
cordoba,santa maría,villa san isidro - josé de la quintana,14147360.0,0,0,0,0,0,0,0,51,51
cordoba,santa maría,la donosa,14147280.0,0,0,0,0,0,0,0,74,74
cordoba,santa maría,campos del virrey,14147055.0,0,0,0,35,0,0,0,0,35
cordoba,santa maría,josé de la quintana,14147115.0,0,0,0,0,0,0,0,11,11
cordoba,sobremonte,san francisco del chañar,14154050.0,0,0,0,1,0,1,0,0,2
cordoba,sobremonte,caminiaga,14154010.0,0,0,0,2,0,0,0,0,2
cordoba,tercero arriba,almafuerte,14161010.0,584,2528,0,291,0,0,0,404,3807
cordoba,tercero arriba,colonia almada,14161020.0,0,0,0,0,0,0,0,1,1
cordoba,tercero arriba,corralito,14161030.0,0,0,0,149,265,1,0,39,454
cordoba,tercero arriba,general fotheringham,14161050.0,24,0,0,0,0,0,0,40,64
cordoba,tercero arriba,hernando,14161060.0,267,3031,0,3,0,0,0,0,3301
cordoba,tercero arriba,james craik,14161070.0,117,689,0,3,0,0,0,637,1446
cordoba,tercero arriba,las isletillas,14161080.0,0,0,0,0,0,0,0,8,8
cordoba,tercero arriba,las perdices,14161090.0,892,0,0,0,0,1,0,33,926
cordoba,tercero arriba,oliva,14161110.0,1269,0,0,1893,0,0,0,162,3324
cordoba,tercero arriba,pampayasta sur,14161130.0,0,0,0,3,0,1,0,0,4
cordoba,tercero arriba,río tercero,14161150.0,76,9313,0,11014,0,1,0,1130,21534
cordoba,tercero arriba,tancacha,14161160.0,1305,0,0,0,0,1,0,193,1499
cordoba,tercero arriba,villa ascasubi,14161170.0,0,0,0,0,0,0,0,514,514
cordoba,tercero arriba,pampayasta norte,14161120.0,0,0,0,0,0,0,0,1,1
cordoba,tercero arriba,punta del agua,14161140.0,0,0,0,0,0,0,0,1,1
cordoba,tercero arriba,dalmacio vélez,14161040.0,0,0,0,460,0,0,0,0,460
cordoba,totoral,las peñas,14168060.0,23,0,0,0,0,0,0,231,254
cordoba,totoral,sarmiento,14168090.0,49,0,0,0,0,0,0,0,49
cordoba,totoral,villa del totoral,14168120.0,306,0,0,1192,2,0,0,369,1869
cordoba,totoral,sinsacate,14168110.0,34,0,0,934,0,0,0,15,983
cordoba,tulumba,las arrias,14175050.0,5,0,0,0,0,0,0,0,5
cordoba,tulumba,san josé de la dormida,14175080.0,86,0,0,0,0,1,0,263,350
cordoba,tulumba,villa tulumba,14175110.0,0,0,0,2,0,0,0,169,171
cordoba,tulumba,san pedro norte,14175100.0,0,0,0,0,0,0,0,62,62
cordoba,tulumba,rosario del saladillo,14175070.0,0,0,0,2,0,0,0,0,2
cordoba,unión,alto alegre,14182020.0,140,155,0,1,0,0,0,0,296
cordoba,unión,ballesteros,14182040.0,557,0,0,76,0,0,0,65,698
cordoba,unión,ballesteros sur,14182050.0,0,0,0,1,0,0,0,70,71
cordoba,unión,bell ville,14182060.0,630,8640,0,3344,0,0,0,0,12614
cordoba,unión,canals,14182080.0,112,0,0,736,0,0,0,299,1147
cordoba,unión,chilibroste,14182090.0,146,0,0,1,0,0,0,6,153
cordoba,unión,cintra,14182100.0,315,0,0,1,0,1,0,76,393
cordoba,unión,idiazabal,14182130.0,0,0,0,461,0,1,0,0,462
cordoba,unión,justiniano posse,14182140.0,0,0,0,3005,0,0,0,1,3006
cordoba,unión,laborde,14182150.0,124,0,0,0,0,0,0,0,124
cordoba,unión,monte maíz,14182170.0,660,1776,0,339,0,0,0,0,2775
cordoba,unión,morrison,14182180.0,759,0,0,445,0,0,0,0,1204
cordoba,unión,noetinger,14182190.0,0,0,0,921,0,0,0,218,1139
cordoba,unión,ordóñez,14182200.0,229,0,0,668,0,0,0,0,897
cordoba,unión,pascanas,14182210.0,0,0,0,364,0,0,0,35,399
cordoba,unión,pueblo italiano,14182220.0,0,204,0,0,0,1,0,0,205
cordoba,unión,ramón j. cárcano,14182230.0,0,0,0,0,0,0,0,20,20
cordoba,unión,san antonio de litín,14182240.0,368,0,0,1,6,0,0,54,429
cordoba,unión,san marcos,14182250.0,103,0,0,3,0,0,0,0,106
cordoba,unión,viamonte,14182270.0,22,0,0,0,0,0,0,0,22
cordoba,unión,wenceslao escalante,14182290.0,21,85,0,0,0,1,0,10,117
cordoba,unión,colonia bismarck,14182110.0,0,7,0,0,0,0,0,15,22
corrientes,bella vista,bella vista,18007010.0,580,600,0,0,100,2,0,600,1882
corrientes,berón de astrada,berón de astrada,18014010.0,0,0,0,0,0,1,0,0,1
corrientes,capital,corrientes,18021020.0,6326,67094,3,20369,7,3,0,1310,95112
corrientes,capital,laguna brava,18021030.0,0,0,0,0,0,1,0,0,1
corrientes,capital,riachuelo,18021040.0,0,0,0,0,0,1,0,171,172
corrientes,capital,san cayetano,18021050.0,0,0,0,0,0,1,0,0,1
corrientes,concepción,concepción,18028010.0,0,0,0,2,0,0,0,23,25
corrientes,concepción,santa rosa,18028020.0,0,0,0,2,3,0,0,20,25
corrientes,concepción,tabay,18028030.0,1,0,0,0,0,1,0,19,21
corrientes,concepción,tatacua,18028040.0,0,0,0,0,0,1,0,0,1
corrientes,curuzú cuatiá,cazadores correntinos,18035010.0,0,0,0,0,0,1,0,14,15
corrientes,curuzú cuatiá,curuzú cuatiá,18035020.0,501,0,0,5965,3030,5,0,548,10049
corrientes,curuzú cuatiá,perugorría,18035030.0,0,0,0,0,0,1,0,89,90
corrientes,empedrado,el sombrero,18042010.0,5,0,0,0,0,1,0,2,8
corrientes,empedrado,empedrado,18042020.0,662,300,0,0,0,2,0,103,1067
corrientes,esquina,esquina,18049010.0,203,1247,0,1315,1500,1,0,649,4915
corrientes,esquina,pueblo libertador,18049020.0,0,0,0,0,0,1,0,432,433
corrientes,general alvear,alvear,18056010.0,426,0,0,0,0,2,0,0,428
corrientes,general paz,itá ibaté,18063010.0,88,1,0,0,0,3,0,6,98
corrientes,general paz,lomas de vallejos,18063020.0,0,0,0,0,0,1,0,0,1
corrientes,general paz,nuestra señora del rosario de caá catí,18063030.0,0,1,0,2,0,0,0,98,101
corrientes,general paz,palmar grande,18063040.0,0,0,0,0,0,1,0,10,11
corrientes,goya,colonia carolina,18070010.0,0,0,0,0,0,1,0,2,3
corrientes,goya,goya,18070020.0,1054,13229,0,7029,3,4,0,7,21326
corrientes,itatí,itatí,18077010.0,328,0,0,0,0,1,0,26,355
corrientes,itatí,ramada paso,18077020.0,0,0,0,0,0,0,0,3,3
corrientes,ituzaingó,colonia liebig's,18084010.0,0,276,0,0,0,1,0,32,309
corrientes,ituzaingó,ituzaingó,18084020.0,1280,0,0,2,1,2,0,0,1285
corrientes,ituzaingó,villa olivari,18084050.0,0,0,0,1,0,1,0,16,18
corrientes,lavalle,gobernador juan e. martínez,18091020.0,0,0,0,96,0,1,0,34,131
corrientes,lavalle,lavalle,18091030.0,0,0,0,0,0,1,0,1,2
corrientes,lavalle,santa lucía,18091040.0,16,0,0,820,0,1,0,2,839
corrientes,mburucuyá,mburucuyá,18098010.0,0,0,0,0,0,2,0,49,51
corrientes,mercedes,felipe yofré,18105010.0,0,0,0,0,0,2,0,0,2
corrientes,mercedes,mariano i. loza  (est. justino solari),18105020.0,0,0,0,0,0,1,0,1,2
corrientes,mercedes,mercedes,18105030.0,1278,1797,0,712,0,1,0,2003,5791
corrientes,monte caseros,juan pujol,18112030.0,0,0,0,210,0,2,0,228,440
corrientes,monte caseros,mocoretá,18112040.0,16,0,0,244,0,1,0,49,310
corrientes,monte caseros,monte caseros,18112050.0,1171,0,0,1016,0,1,0,2632,4820
corrientes,monte caseros,colonia libertad,18112010.0,0,0,0,0,0,0,0,149,149
corrientes,monte caseros,parada acuña,18112060.0,0,0,0,0,0,0,0,10,10
corrientes,monte caseros,estación libertad,18112020.0,0,0,0,0,0,0,0,4,4
corrientes,monte caseros,parada labougle,18112070.0,0,0,0,0,0,0,0,71,71
corrientes,otros,otros,,0,0,0,0,30,0,0,0,30
corrientes,paso de los libres,bonpland,18119010.0,0,0,0,0,0,0,0,56,56
corrientes,paso de los libres,paso de los libres,18119030.0,1832,0,0,4,0,2,59,1,1898
corrientes,paso de los libres,parada pucheta,18119020.0,0,0,0,0,0,0,0,37,37
corrientes,saladas,saladas,18126010.0,698,0,0,0,0,2,0,0,700
corrientes,saladas,san lorenzo,18126020.0,0,0,0,75,50,1,0,18,144
corrientes,san cosme,paso de la patria,18133020.0,0,0,0,1,130,1,0,60,192
corrientes,san cosme,san cosme,18133030.0,73,0,0,0,150,1,0,9,233
corrientes,san cosme,santa ana,18133040.0,0,0,0,0,88,0,0,30,118
corrientes,san luis del palmar,san luis del palmar,18140010.0,0,0,0,0,0,1,0,0,1
corrientes,san martín,la cruz,18147030.0,231,0,0,0,0,1,0,0,232
corrientes,san miguel,loreto,18154010.0,0,0,0,0,0,1,0,36,37
corrientes,san miguel,san miguel,18154020.0,0,0,0,3,0,1,0,118,122
corrientes,san roque,chavarría,18161010.0,0,0,0,0,0,2,0,0,2
corrientes,san roque,pedro r. fernández (est. manuel f. mantilla),18161040.0,0,0,0,0,0,1,0,0,1
corrientes,san roque,san roque,18161050.0,0,0,0,0,0,2,0,0,2
corrientes,santo tomé,gobernador igr. valentín virasoro,18168030.0,665,0,0,6,1,4,0,0,676
corrientes,santo tomé,josé rafael gómez,18168010.0,0,0,0,0,0,0,0,33,33
corrientes,santo tomé,santo tomé,18168040.0,956,0,0,394,0,2,0,598,1950
corrientes,sauce,sauce,18175010.0,0,1050,0,0,0,2,0,0,1052
entre rios,colón,arroyo barú,30008010.0,0,0,0,80,0,0,0,89,169
entre rios,colón,colón,30008020.0,786,4898,0,4060,160,5,0,745,10654
entre rios,colón,colonia hugues,30008030.0,0,0,0,0,0,0,0,92,92
entre rios,colón,hocker,30008050.0,0,0,0,0,0,0,0,15,15
entre rios,colón,la clarita,30008060.0,0,0,0,53,0,0,0,34,87
entre rios,colón,pueblo liebig's,30008080.0,0,0,0,99,0,0,0,106,205
entre rios,colón,san josé,30008090.0,672,0,0,0,700,0,0,624,1996
entre rios,colón,ubajay,30008100.0,7,0,0,129,0,0,0,137,273
entre rios,colón,villa  elisa,30008110.0,500,1,0,957,0,0,0,215,1673
entre rios,colón,pueblo cazes,30008070.0,0,0,0,0,5,0,0,6,11
entre rios,colón,el brillante,30008100.0,0,0,0,0,0,0,0,42,42
entre rios,colón,hambis,30008040.0,0,0,0,0,29,0,0,0,29
entre rios,concordia,concordia,30015060.0,2995,5700,0,6898,1,3,0,627,16224
entre rios,concordia,pedernal,30015130.0,0,0,0,0,3,0,0,59,62
entre rios,concordia,la criolla,30015090.0,0,0,0,6,0,0,0,6,12
entre rios,concordia,los charrúas,30015100.0,0,0,0,0,0,0,0,44,44
entre rios,concordia,clodomiro ledesma,30015020.0,0,0,0,0,30,0,0,0,30
entre rios,diamante,aldea brasilera,30021010.0,0,0,0,0,0,0,0,46,46
entre rios,diamante,aldea protestante,30021020.0,3,0,0,130,153,0,0,55,341
entre rios,diamante,aldea spatzenkutter,30021050.0,0,0,0,0,0,0,0,45,45
